index,gender,age,id,income,member_year,member_month,member_day,member_date
355,F,64,cffd46a4ad444357a62f3929cd07a072,112000.0,2018,4,18,2018-04-18
357,F,36,55c69bafc66d4bf6a7df7f1f752c1b38,58000.0,2017,4,23,2017-04-23
358,F,45,b427c95a76904412885fa43e1b6db748,99000.0,2016,10,4,2016-10-04
360,M,67,6e43570e4517416cb3bcadd49d3da70f,89000.0,2018,6,1,2018-06-01
361,F,72,5fc96150a4994e3c982e723d06d35e8b,81000.0,2016,9,22,2016-09-22
362,M,51,227f2d69e46a4899b70d48182822cff6,100000.0,2018,5,12,2018-05-12
363,M,48,d2d8012642ec43e09c18dd814bd1ec6c,68000.0,2017,9,19,2017-09-19
364,M,53,bf60d102f38c4f2aacb09c2df487b7fc,60000.0,2018,4,10,2018-04-10
366,F,79,3115295d227b45ba918d691687350672,85000.0,2018,1,10,2018-01-10
368,F,28,30333ea9ee1e4405adf1b5c54dd60553,49000.0,2018,4,11,2018-04-11
369,M,56,bb0f25e23a4c4de6a645527c275cd594,76000.0,2014,6,11,2014-06-11
371,M,25,76919022666747ffb747b52151ba992b,40000.0,2017,12,25,2017-12-25
372,F,61,4866a2c8fedd46b98dc2c695f8cc5840,78000.0,2018,1,13,2018-01-13
374,F,41,597bcbdab11c4236aaf895ca94d9aa60,37000.0,2017,12,10,2017-12-10
375,M,44,b8dc729c581045a59f2186c210c5a06c,51000.0,2016,12,4,2016-12-04
376,F,51,d7282e3f7eec4cc5a38212189af80d2e,92000.0,2018,6,29,2018-06-29
378,F,63,055a06b9a6ad42fcaa1fe7706b5e21aa,70000.0,2018,7,7,2018-07-07
380,M,66,3f244f4dea654688ace14acb4f0257bb,71000.0,2018,7,3,2018-07-03
381,M,62,05dedca5b2034055a64979a2c28b3477,70000.0,2017,12,8,2017-12-08
382,M,83,93893ec00b5346228088f867e6164b1e,88000.0,2016,4,10,2016-04-10
383,M,43,ff298e06fee240039dfd761a0a2ea25e,58000.0,2018,6,27,2018-06-27
384,F,66,eaaa456d803e49798017100b16fda6c5,94000.0,2016,12,4,2016-12-04
386,F,65,be7ff3cb6bf84ce395471e52b64b70c6,66000.0,2018,1,12,2018-01-12
387,F,33,6a619d10e88f489eae05ceb9a8f5b178,54000.0,2016,11,6,2016-11-06
388,M,63,b65eaba56d124588aed15c484db427a8,78000.0,2018,7,26,2018-07-26
390,F,49,c2c72ce6038644c797208046d1e3498a,57000.0,2017,10,16,2017-10-16
391,M,53,ca369d4c5c0c4bb996bf78ec0b65775b,104000.0,2017,1,23,2017-01-23
392,F,61,5979ee1e3e744c98afd9f72d9be32546,87000.0,2016,2,28,2016-02-28
393,M,60,35ad0c309d7743e6bb03025ee6008100,38000.0,2015,12,15,2015-12-15
394,F,44,6c0c0bacbe0b455c9c0a4ed0f72eb2f9,60000.0,2017,9,18,2017-09-18
395,M,69,7170e85765bb4fd580035c6469620252,62000.0,2015,6,22,2015-06-22
397,F,38,8e9cc6311a2e450c9d95f98f1f10c17e,55000.0,2015,3,26,2015-03-26
398,F,83,1ccdd48ea41247248269cb0c5805ca12,99000.0,2017,12,23,2017-12-23
399,F,63,ec290c4f5c204a4c85f256ee190bd583,94000.0,2016,1,24,2016-01-24
401,M,54,32e149f18abe4a0a8555707ea9e99749,39000.0,2017,11,12,2017-11-12
402,M,41,adeaeb917eac4f4ab806e68981a51703,55000.0,2018,1,26,2018-01-26
403,F,56,7f0124b2a6e94e8fba10c4055d8edde3,69000.0,2017,9,22,2017-09-22
404,M,50,4fb0ad91097a4e6984f2ba6891274520,98000.0,2018,1,18,2018-01-18
405,M,58,4051d8962dfd4b39ab77d39f6440ccb8,55000.0,2015,11,23,2015-11-23
406,M,39,25ff4f5d2d354e599980dc5fd3f50021,61000.0,2017,4,25,2017-04-25
407,F,60,87cef380122f4b21bd8b60979340eb2b,55000.0,2017,9,26,2017-09-26
408,F,60,efeaf350ca114cf685a0e15c482b74fa,74000.0,2016,9,6,2016-09-06
410,M,48,580282318a424572b41b1ad3516eb976,57000.0,2016,11,30,2016-11-30
411,M,50,3c1242f9a15a402a98184fb10cb766b3,110000.0,2018,3,26,2018-03-26
412,F,41,5db55c030129497396446c4d07e15380,67000.0,2017,7,30,2017-07-30
413,M,45,f9396c7c3707431a9ca1407e37260b19,84000.0,2015,5,4,2015-05-04
414,M,48,c036caeb35f744da8c3c36ddfa002bf3,93000.0,2016,7,9,2016-07-09
415,M,59,86cd0fa338aa4d73a57d55c3801d7f2a,87000.0,2018,2,1,2018-02-01
417,F,56,6626b0fcb1f5451b89c2011c9c01e186,67000.0,2017,10,21,2017-10-21
418,M,54,17e445a1d599462983560919c20009df,93000.0,2016,12,6,2016-12-06
419,F,48,854128de8f934c7ab4c967829fe53711,47000.0,2018,7,22,2018-07-22
420,M,63,319abe74a62949209cb8a5531f89b3fd,49000.0,2017,12,26,2017-12-26
421,M,47,62db888b21974136981082c0b8ec6d64,35000.0,2017,12,2,2017-12-02
423,F,58,ef0dcb0bddc54f3595846a87bd1237ef,78000.0,2016,9,5,2016-09-05
424,M,78,5cd3b3a0e5284df1adf8cca2f59ed28f,39000.0,2015,5,9,2015-05-09
425,M,43,9c48c9b259b042f2b7cebe52df7fc36b,40000.0,2014,7,1,2014-07-01
428,F,39,5eb5877aa40744bdb8b147b60295dd61,85000.0,2016,9,19,2016-09-19
429,M,74,3004ddb762fe4b399a1839a648568095,99000.0,2018,7,21,2018-07-21
430,F,53,dbb7655f713f4c2a8a64dc776356c08b,98000.0,2017,1,19,2017-01-19
431,F,61,d5f5fd09f88541658e616b46df7f6576,67000.0,2015,9,23,2015-09-23
433,M,46,10c4dfe0dd3940a4bc00b19c3e750764,55000.0,2017,11,9,2017-11-09
435,M,77,3a19b640335a4674859c23ee5354ac99,86000.0,2018,4,7,2018-04-07
436,F,79,50429444a86a4298a64522417070096b,91000.0,2017,10,26,2017-10-26
437,M,41,ab1ceb3bfc0b47f0b24685f94542aa05,41000.0,2015,5,14,2015-05-14
438,F,60,cb4a0508e95e41b8a57c59d69a20f06d,78000.0,2016,2,17,2016-02-17
439,F,54,f50ee71f3a3c4d169237ae56e44d13c7,47000.0,2017,11,23,2017-11-23
440,O,63,01f46a5191424005af436cdf48a5da7c,89000.0,2015,9,20,2015-09-20
441,M,73,af15533a5b1a42a98e767fc9103e325c,76000.0,2018,4,14,2018-04-14
442,M,47,ec5800ee8ae040708487b6473b1fbefc,77000.0,2018,2,11,2018-02-11
443,M,84,3db2add6525849fe9232085feda62d60,82000.0,2016,4,1,2016-04-01
444,M,20,b6859fb6765f401882193edfe8b76360,56000.0,2017,9,1,2017-09-01
446,F,58,fcb6487bac7f4427ac8c7f648adfb4e2,71000.0,2017,3,10,2017-03-10
447,M,35,35f2d25487e04bf09865c4be7497d184,40000.0,2017,9,28,2017-09-28
449,M,87,93534b7c68e44474a67b2c41fe95ecaa,55000.0,2015,4,10,2015-04-10
450,F,86,f7e127d8fc04493385ae51a3b3f6411c,84000.0,2015,5,6,2015-05-06
451,F,57,f92d608f58bf40178cc3c9568750c559,100000.0,2018,1,17,2018-01-17
452,M,61,b50fd78643e1452386190ae9c8366b56,112000.0,2017,10,22,2017-10-22
453,M,25,662f3247f37c4ae7a2abb8f6e266a633,53000.0,2017,10,21,2017-10-21
454,M,38,e296bfe8daed4c889800d3765c2d5d75,31000.0,2015,5,13,2015-05-13
455,M,94,00bbce6533f44ddeaf4dd32bcab55441,50000.0,2014,11,28,2014-11-28
456,M,59,e54b14de96bb4166bf1db3919de76f1b,61000.0,2015,12,12,2015-12-12
458,F,61,40ca4949bc5d4567b2521ce9a1ddd6e8,72000.0,2016,6,14,2016-06-14
459,M,31,4acdbe18bbbc467b804ca376ac74e0a1,64000.0,2017,11,1,2017-11-01
460,F,75,ae2f9e0ed70f4f3b8667ae2ce7e7e15d,53000.0,2017,11,2,2017-11-02
461,M,51,cf93931b28464b4884810c9f504edfe8,65000.0,2018,4,5,2018-04-05
462,M,68,523e72f640ea4855a1648326440d1368,74000.0,2017,12,1,2017-12-01
463,M,86,91e8ec094d0a4e1ba88bf1b346c62762,71000.0,2018,5,24,2018-05-24
464,F,62,a453d70e85fd493f9584570a3dae58a8,117000.0,2018,7,7,2018-07-07
466,F,63,b8279605177341faa5a65c6587c1db9c,57000.0,2018,6,27,2018-06-27
467,F,26,fe02a12cef324b44af769a3710e7f8fd,52000.0,2017,12,4,2017-12-04
468,F,50,a8f4008479514225845105e0fb4e30ca,77000.0,2015,11,2,2015-11-02
469,F,45,0ac4ad9e2a114350a35d4bd48cb92617,93000.0,2017,6,25,2017-06-25
470,F,88,2be977c63b8a41ffa2d6138f692cd7b7,64000.0,2016,2,14,2016-02-14
471,F,50,1dc38ca39f8440399792bedbf3e4ee84,92000.0,2017,9,8,2017-09-08
472,F,65,9aba5058cb4f483da896335a1479a944,119000.0,2017,9,9,2017-09-09
473,M,55,5063e15e15b849e9a05c49ab68e9f2d9,76000.0,2017,7,17,2017-07-17
474,M,71,7e527b19f70b4aeeb1e99ed78aca1598,95000.0,2016,4,6,2016-04-06
475,F,34,8c0d71b9f13b4906a7be84a55cc57e27,46000.0,2015,9,25,2015-09-25
476,M,81,696493b9f616411a878d4a9b946e6196,65000.0,2017,8,25,2017-08-25
477,F,65,1f3375bf55ad4d6d9fe17395db638f98,98000.0,2013,8,22,2013-08-22
478,F,63,54a637c5dd8b429d82815e71d3f4ac26,62000.0,2018,3,26,2018-03-26
479,M,73,2956c29de4bb442cb1959389dfc541ca,58000.0,2016,5,27,2016-05-27
480,F,84,6e87e9e5ecc847849e15939467ac7d4c,77000.0,2018,1,25,2018-01-25
482,M,63,d791a7a91a0343c4885594c348211fb2,70000.0,2017,9,24,2017-09-24
483,F,24,461e13a14a074077b3ebd7ad0174e02b,51000.0,2018,4,16,2018-04-16
484,M,36,dbb4766b7dd94ca2b83a855312a3ebe9,74000.0,2013,7,30,2013-07-30
485,M,56,0b86e2ad1f2140db8dc4db1b71e1e73a,69000.0,2016,6,7,2016-06-07
486,F,65,440244d2fe344c3c99478e7aefc1facd,119000.0,2017,5,2,2017-05-02
488,M,71,55d72207fe92480a8cd03bdd46e1fe84,114000.0,2016,7,20,2016-07-20
489,M,71,e1581a9a6ff04491bb5342143cd4876d,118000.0,2017,12,24,2017-12-24
490,M,61,ae37927ce8524f43b2174b77d89263a3,39000.0,2017,4,25,2017-04-25
491,O,73,644ac06dc9b34a5bbd237a465cf47571,88000.0,2018,3,16,2018-03-16
492,M,19,4c4f170b362f4e539e89251a27cb37cc,73000.0,2018,3,21,2018-03-21
493,F,64,a200b438d32b4faa98f2b914b1ba7937,34000.0,2017,7,24,2017-07-24
494,F,66,70938b2cdda040a4b513a39d9ac381ed,112000.0,2017,10,20,2017-10-20
495,M,37,dbb37c0caad54f4a979a8121de79d0a2,59000.0,2018,2,24,2018-02-24
496,M,22,e112df4e6aba4ff79790a75e7304cbc5,49000.0,2016,12,20,2016-12-20
497,F,54,421260f3c6cf49018be314fa93446ff9,96000.0,2018,7,19,2018-07-19
499,F,50,55540073b2be424a9729852465b1b8df,75000.0,2018,1,6,2018-01-06
500,F,80,532638c9f8d942a5bb39688d2f8bac20,87000.0,2017,7,26,2017-07-26
501,M,55,3ade1139f5ba498087716e9735366da3,112000.0,2015,9,23,2015-09-23
502,M,40,4b2a9054c3024ff5be7b0b7196159b62,50000.0,2017,3,3,2017-03-03
503,M,43,3cabd0099961416b9810043e7eb0f743,52000.0,2015,12,18,2015-12-18
504,M,61,46c1046acb4b4f29840ba3d55ba5682d,53000.0,2017,2,5,2017-02-05
505,F,32,bfea1616533f4ca0971407dc5a63b7c7,43000.0,2017,5,31,2017-05-31
506,F,68,1cf78b092c964dbbaf4fc82cbaed6c54,32000.0,2017,9,3,2017-09-03
507,F,66,b30df99d6d0a4544a7d8f2beb79f7a68,104000.0,2017,8,21,2017-08-21
508,M,36,490b282bfc3945df8ac3bbe54dd400fe,35000.0,2017,12,26,2017-12-26
509,M,38,c0c3517fdf1b41ceac16d5432c7a4aa5,60000.0,2017,10,19,2017-10-19
510,F,80,c35b03c286fa44bea8a1739558a87d3f,54000.0,2015,7,28,2015-07-28
511,F,82,8edaf0e1d7e44db4a81f2c3acec22665,68000.0,2018,1,23,2018-01-23
512,M,45,3446d272fcef4bd28e88300d1163840a,74000.0,2015,10,27,2015-10-27
513,M,89,3a81d2ae9b694b308874cff5e4505290,63000.0,2017,10,26,2017-10-26
514,F,45,431c4c38270f43aba599470ac6ec0e7a,94000.0,2017,12,7,2017-12-07
516,M,22,d69bf082f38d48af93839c66b66375dc,44000.0,2018,3,22,2018-03-22
517,F,67,de938b5f2be14afe96fbf02398907c2c,50000.0,2017,7,14,2017-07-14
520,F,53,11d7a9296e35432f8a34b21e337529fb,100000.0,2016,1,14,2016-01-14
521,M,32,af44c9f11887442aabb07c86e31be442,58000.0,2016,10,28,2016-10-28
522,F,51,d72d201be5794279aa716d8ad82b8d90,73000.0,2016,2,23,2016-02-23
523,F,38,f707d8ac81e84b6a82d6ef640ca4a22c,66000.0,2017,12,25,2017-12-25
525,M,55,d0ca8c271d754b7b9c565443d676d61f,68000.0,2016,9,8,2016-09-08
528,F,51,bd7528c4abbe4c4db28fa0b6a20e2c4c,67000.0,2014,2,2,2014-02-02
529,F,71,0caa5fbb22264d78a9608ce3761761e7,74000.0,2015,9,4,2015-09-04
530,M,45,59f3d232e63e4963a3855130683f38ce,84000.0,2016,3,3,2016-03-03
531,M,49,094630a89b2e45129af4384494385492,71000.0,2015,10,16,2015-10-16
532,M,62,111b40bd65784e179b2e7ba13c481ca2,48000.0,2017,9,20,2017-09-20
533,F,65,4324b549f593457696d336c2925ee12f,99000.0,2015,10,16,2015-10-16
534,F,50,c224c3eb8ca34ea0b5c5f2981cb4085f,63000.0,2018,1,9,2018-01-09
536,F,49,993f1b479403428d9a7af63109cd7d94,31000.0,2018,4,30,2018-04-30
537,M,55,40b18766e22647e3ac27f7ae7c4844d5,83000.0,2017,9,24,2017-09-24
538,M,58,013094309e1b49e095c098df412d125d,54000.0,2014,10,24,2014-10-24
539,F,95,5638a1d0d55a4556a64a87118fdfe695,64000.0,2017,9,13,2017-09-13
540,F,83,8bf702aaba5244bfaa580aca1189922b,99000.0,2018,1,12,2018-01-12
541,F,56,0f792a0ea8cb4a6c86cf52c055f1510f,70000.0,2016,2,14,2016-02-14
542,M,66,f4c75d8d43054e86993529f63ca54f00,54000.0,2017,5,23,2017-05-23
544,M,55,54658f58643948239b5f782535922002,89000.0,2016,8,26,2016-08-26
545,F,52,6dae9375dafb4329b4d69ebbd04fdca7,114000.0,2017,8,1,2017-08-01
546,F,59,309e6ef35e8746ec9031a781304bd5cd,83000.0,2016,12,26,2016-12-26
547,F,59,20260caf2ea641a882c2127ed2073a4e,51000.0,2016,5,15,2016-05-15
548,F,49,026876bc8c6a4e0c8e330342c92cc844,74000.0,2017,11,28,2017-11-28
549,F,62,89cf536cbae74755a29d55a89ed175b9,46000.0,2014,4,4,2014-04-04
550,F,56,e58ffa65111b459c9d6d98b0e137d4b7,80000.0,2015,8,26,2015-08-26
551,F,51,5a89bd9fa2374a81bba2373dee6ffbc9,97000.0,2017,4,1,2017-04-01
552,F,47,21eef0356f42406c9e70c5e1c03ab378,62000.0,2014,6,8,2014-06-08
553,M,38,bc351f17150242ccb1f083309179951f,96000.0,2016,4,13,2016-04-13
554,M,43,aada49f7ba684e51a630dbf5d2a12b6c,44000.0,2018,7,9,2018-07-09
555,M,43,acd7dc8df1384ba8bf49dd10a028378b,72000.0,2016,10,21,2016-10-21
556,M,49,1ff988aa1d75494292e08eeb2069af18,84000.0,2015,11,6,2015-11-06
557,F,36,c382ccba648a45b0bb55f3465df838aa,57000.0,2017,9,25,2017-09-25
558,F,45,93c230e2ff31416c9fc190cd560f8653,58000.0,2016,11,24,2016-11-24
560,M,43,99f82310db3242c593d47b848ce581bb,60000.0,2017,8,6,2017-08-06
561,F,18,c1e96618c1e74fd192f8a5bb29b014f3,67000.0,2017,6,19,2017-06-19
562,M,40,f0eafd499d9c42a991e89d34a0eec489,41000.0,2016,6,2,2016-06-02
565,F,51,a187f250fe72405788e7fcf0c20b8e09,106000.0,2017,3,23,2017-03-23
568,M,58,db3eae5286d940d089eb5a72ea4d2be6,71000.0,2017,9,17,2017-09-17
570,F,83,24f1885ca61046c4b86b19858d3ae911,93000.0,2017,6,15,2017-06-15
571,M,46,2277f0026d4546969e5a564354d3664c,56000.0,2016,3,15,2016-03-15
572,F,69,9ab83b0a9fe74e4ead33c741bcc4c2ea,97000.0,2017,2,25,2017-02-25
573,M,51,c06cbc22ae8d4ce39d8c2cdee4272ace,73000.0,2017,8,2,2017-08-02
574,M,61,ad80753fc9e0485c9e6b1cc9478d827f,68000.0,2018,2,24,2018-02-24
575,F,81,648bf85977494f6592d776c42896c3bf,101000.0,2017,8,4,2017-08-04
577,M,48,f5de20984950433d9c206f7c42477342,75000.0,2015,9,10,2015-09-10
578,F,48,5647967694bb4af49ea07dd2dc835ea8,87000.0,2015,9,23,2015-09-23
579,M,73,af74271eb39449619fd3bc60e7b0bce4,63000.0,2014,1,24,2014-01-24
580,F,41,3915674b75774fd8a5dccf50bc871d60,89000.0,2018,2,11,2018-02-11
581,F,39,614061b6bc56480f99271dd3b3402a69,77000.0,2016,4,2,2016-04-02
584,F,46,80df0308856f4207be404ae750b73399,36000.0,2017,9,11,2017-09-11
585,M,87,cbe1a04c53d9467eb6afaf7e96cf8124,72000.0,2014,11,13,2014-11-13
586,F,53,05beec1cbeb8481d9bfb5844343ba374,83000.0,2015,12,14,2015-12-14
587,F,93,c1e4888e931740838f7ef3bbd04a114c,48000.0,2013,10,25,2013-10-25
588,M,42,1f72799b1a53458f9615837f6c7eaddd,41000.0,2015,8,25,2015-08-25
589,M,54,b728608c644a45f4a280139048dd7c14,79000.0,2015,10,26,2015-10-26
590,M,47,70f115dc7bf84a2ca3b1481639590f2b,53000.0,2018,7,26,2018-07-26
592,F,79,0cc13b3094c7473aa4fd1a6b35d25652,61000.0,2018,4,10,2018-04-10
593,F,36,faa6311660b24390bf14c3d52db6afeb,64000.0,2017,10,10,2017-10-10
595,M,34,c92ad69c3da742279ca04720545955e0,50000.0,2013,11,16,2013-11-16
596,F,39,d7c7866cc48b4ec38714c2979d31c979,78000.0,2016,1,19,2016-01-19
597,F,52,352ccf90feeb4c92a54834c7ad2b66bf,87000.0,2016,5,23,2016-05-23
598,M,43,a2acc24642b34dbca491bb3c5ba2b2ec,34000.0,2016,4,16,2016-04-16
601,F,60,a4cd8d3f09a44dd09960e7e96df805a5,117000.0,2018,4,20,2018-04-20
602,M,31,4c2a9b684dde4658b71073d1432fac91,43000.0,2018,1,23,2018-01-23
603,M,70,825af41b833a4bcfb41a5a11005dbb48,35000.0,2018,3,4,2018-03-04
604,F,49,9da3f2339b244229a8337572e982b189,36000.0,2018,1,9,2018-01-09
605,M,48,c87e041cfaac44f9a2e3b4791b915ee6,56000.0,2017,8,16,2017-08-16
607,F,67,73ffefd41e9a4ca3ab26b2b3697c6eb7,67000.0,2015,9,29,2015-09-29
608,M,48,42b57a678bda41d88dd6adfa2e5f8d5d,65000.0,2015,7,19,2015-07-19
609,M,69,67dbaaa6f68a4c029eec9a4d51b6ba5a,38000.0,2015,9,20,2015-09-20
611,M,38,c0c8ab46c7714a2da817a69fea4ed043,56000.0,2017,9,12,2017-09-12
612,F,59,3e621194f72e40d7a0b695ee9b7c38b7,90000.0,2017,8,16,2017-08-16
613,M,43,47eb14d1e8514ffe89fa66e5ee351404,65000.0,2018,4,10,2018-04-10
614,M,43,1f5c961416e64c5d88098b02b1bdf246,41000.0,2014,1,28,2014-01-28
615,F,68,4c4ef31a68624cbbb92d813c24b1aef8,108000.0,2017,4,21,2017-04-21
617,M,53,142a2b3df84841599071107326368f2b,39000.0,2015,9,25,2015-09-25
618,M,34,d7f4a8625e8341aca78542f792c0016c,50000.0,2018,2,16,2018-02-16
619,M,77,b9a7de55d4bd43f49a0865edf14ee23a,64000.0,2018,3,22,2018-03-22
620,F,88,f6fd0096e1c94e70bab82c03cf88e88e,73000.0,2017,5,11,2017-05-11
621,F,62,3176a9b487b94539a391a3bbea9f08ab,88000.0,2018,6,25,2018-06-25
622,M,63,3992a086bf2646ddae7821ed3e9424a3,86000.0,2014,7,31,2014-07-31
623,M,70,d34af41fdf2a4ca2a68dc6991d5a8059,99000.0,2017,11,12,2017-11-12
627,M,51,b925f853e90442d99f203e12e899999b,99000.0,2018,3,28,2018-03-28
628,F,72,15ab73bf4cc4467db865911592678b38,60000.0,2013,8,14,2013-08-14
629,M,22,91980427ebe04cd7be18426320375cc5,45000.0,2017,9,4,2017-09-04
631,M,70,69743d51492d4173b0e054fd5d8f943c,37000.0,2017,9,3,2017-09-03
632,M,23,0c0af42e1e804ded94eb5d73dfffbb6f,65000.0,2014,7,19,2014-07-19
633,M,38,7f872e820d574862bfb79fdb3b2da602,75000.0,2018,7,18,2018-07-18
634,F,71,9675cdd10b144aff8be41a7eea5e9670,67000.0,2015,10,17,2015-10-17
635,M,50,7c8479d8241344f6a0c306621e191c75,51000.0,2013,9,27,2013-09-27
636,M,72,92a01881553f458daa00d6b726dc78d3,35000.0,2014,12,4,2014-12-04
637,M,43,0eca500cc9b449f2a134bcd37990d539,31000.0,2018,3,27,2018-03-27
638,M,63,e55697970b294efcb25d592a7b1d96a8,70000.0,2016,5,10,2016-05-10
639,M,73,3a94b435ee0647ceb716a182fdf82c7b,46000.0,2018,6,10,2018-06-10
640,M,53,c12a3fe9d35142e8b35e88ae235cca54,57000.0,2015,12,27,2015-12-27
641,F,37,088debab4050432abc4817f192abc702,57000.0,2018,5,7,2018-05-07
642,M,45,26a94cd349bc4367a5d43e7ae4de3355,44000.0,2014,10,29,2014-10-29
643,M,59,355ab404fc63416cbb0692b7ab9d51b6,61000.0,2018,7,2,2018-07-02
644,M,74,28e0ef07b9ac4d4cb26c9182979c1069,51000.0,2016,9,24,2016-09-24
645,M,18,d62cf96d9f19459e8ddb11720f1fa78c,36000.0,2016,10,31,2016-10-31
646,F,94,56163abfe5a848debe17c970e7f0c2d1,84000.0,2016,11,30,2016-11-30
647,M,38,f5eea282dcf84ee493a914f9b2a21a09,33000.0,2016,2,7,2016-02-07
648,F,67,2f19dfa70eef432380ec50165be2f884,50000.0,2016,9,12,2016-09-12
649,F,46,5508e87b5a874f5fb73492a7e3e25309,36000.0,2015,12,29,2015-12-29
653,F,66,732bd0b897334fe1ae49ccad7dd3ae61,34000.0,2017,8,15,2017-08-15
654,F,65,f3259dc67efc4a04b6f6749d360e0e96,57000.0,2016,10,9,2016-10-09
655,F,54,3bcc51fdde354eb1949c813dbc905182,52000.0,2016,6,13,2016-06-13
656,M,63,a190c39429ab4e43a0f2da102f98a045,113000.0,2017,12,19,2017-12-19
657,F,50,4ff9be4a461b4130ae28887591c15915,110000.0,2018,3,25,2018-03-25
659,M,66,ac3d62b70d7b4cb7ab931cd7c8c6f08b,50000.0,2017,10,14,2017-10-14
660,F,76,40399df768594afaa13aaca0b273608d,62000.0,2016,12,9,2016-12-09
661,F,56,be988e03caab4d33bc04d4e37f5d2e72,82000.0,2017,1,4,2017-01-04
662,M,49,f6bd6dc5dc074183af8248e31c960ce5,75000.0,2017,5,12,2017-05-12
663,F,29,4db19c668503480794c5f97c1a50ae69,53000.0,2015,10,23,2015-10-23
664,F,51,f849c40455e04eb18b2f3321c592d4cf,56000.0,2016,5,17,2016-05-17
665,M,69,2529c86c1fe24e559affca836422208f,68000.0,2018,6,14,2018-06-14
666,M,48,01b6d7e8f0884deb936a8a7f15dba895,52000.0,2013,8,15,2013-08-15
667,M,25,65f06566a2a14f64b003964f211635e1,68000.0,2015,10,27,2015-10-27
668,M,82,eee45ae2599740b19aa6d70aeabcb6c0,78000.0,2015,10,14,2015-10-14
669,F,57,41f80ce7d1034e3d8ca1d2768f7b3e09,70000.0,2016,9,21,2016-09-21
670,M,50,6236b58ac7e0460693a9070b1f79be08,70000.0,2017,12,24,2017-12-24
672,F,49,f0a5f53e6d664fdbbd9ade454d40f0d4,59000.0,2018,6,4,2018-06-04
673,M,80,7e083546bac84daf82bd16003aacc008,88000.0,2017,5,3,2017-05-03
674,F,62,0091d2b6a5ea4defaa8393e4e816db60,81000.0,2016,6,17,2016-06-17
675,M,63,f586114598794c5186b3f48b8a68e5ad,50000.0,2018,7,7,2018-07-07
676,F,54,02c6daf74a49491ca397f105ef944784,109000.0,2016,4,24,2016-04-24
677,M,45,d83092f394ae45e59b8934f2726b681a,55000.0,2018,5,1,2018-05-01
678,F,49,b860d355ef6e4c66b5d5a837c56ef32d,110000.0,2017,12,26,2017-12-26
679,M,61,54ddebb6c4a744fab1b222aabf7581f6,35000.0,2017,8,2,2017-08-02
680,M,46,8c4043ca07cf48c6a71fe5155768237a,46000.0,2017,12,4,2017-12-04
681,M,64,877863724c474a61a11755c97640f48d,59000.0,2014,7,26,2014-07-26
682,F,69,99c3a74676344e3b8689d34aa78e9113,89000.0,2015,11,20,2015-11-20
684,M,66,807199e7716f4d78974416f917582b78,70000.0,2017,7,1,2017-07-01
685,M,60,4ad3748475204cf99571183f05b5e2f7,56000.0,2014,8,10,2014-08-10
686,F,40,e6678c42a1064450814bd0818a95a76b,51000.0,2017,11,29,2017-11-29
687,M,74,dd31ce6c87d34180ba57901368e03b33,64000.0,2015,9,22,2015-09-22
688,F,52,7ac5250da1b746e6b56a9e6d8a7b3fd4,31000.0,2015,9,30,2015-09-30
689,F,62,08e66f9936c545d4aedf21d35b96baf6,55000.0,2015,8,6,2015-08-06
690,F,61,01443a2afce54939a323c978f467c540,118000.0,2015,10,10,2015-10-10
691,F,22,1148ad32c9a74c2096e4cbbbf8bf681f,55000.0,2017,8,12,2017-08-12
692,M,62,99297ea01107436fa8c2e2bc86f55d89,35000.0,2017,3,25,2017-03-25
693,M,23,42096ce6b92542d2a8f8250f260f8a08,63000.0,2017,8,31,2017-08-31
694,F,90,1c05e4a68fc04d3da27454cb7eaa6144,104000.0,2016,9,11,2016-09-11
695,F,72,0951cc66d2f841e99cce016730c3f6da,41000.0,2015,11,2,2015-11-02
696,F,69,4ac501588722457a8bc357dc2a500aae,93000.0,2016,3,7,2016-03-07
698,M,32,bafc2350ece84692b0db74a6130a213c,38000.0,2018,4,22,2018-04-22
699,M,36,7781f37512cc47e5af0287084f857b56,51000.0,2018,3,10,2018-03-10
701,M,75,12f0142f294c4977add82252007556b8,103000.0,2015,11,29,2015-11-29
702,F,58,aa63cd031bd94e529bae043b7b7e5e0f,41000.0,2017,9,29,2017-09-29
703,M,76,81b188b9750245ff9b7df38dffe2493a,69000.0,2017,1,7,2017-01-07
704,F,49,9fecadbfbb974653af266155ae719b53,73000.0,2013,10,26,2013-10-26
705,F,57,df3da7cfcf614b3481b65c89657994ed,90000.0,2016,1,3,2016-01-03
708,M,54,24115a61df25473e84a8a03f3c98de1a,39000.0,2018,5,23,2018-05-23
709,F,48,8087bee1c6164205804a1e5459138752,82000.0,2016,10,8,2016-10-08
710,F,66,188540a144304408b5ce19148b295f31,62000.0,2017,2,27,2017-02-27
711,F,46,021c1940868647efbcb40ccdb942813b,73000.0,2015,2,21,2015-02-21
712,F,51,b87a63894b164eae86b2c2e421f966ea,91000.0,2017,5,1,2017-05-01
713,F,67,19e23fd8962b4b04934e410e8e134833,58000.0,2015,8,13,2015-08-13
714,F,28,0231c913a51e420783be6bdeb75aa842,65000.0,2018,1,20,2018-01-20
715,F,20,2fc2ef210bdd44b1bbebf4f5e809c871,55000.0,2017,9,10,2017-09-10
717,M,67,03568fe0e51b41a9bd752ec8be307ba5,73000.0,2013,10,19,2013-10-19
