,discount_total_offers,discount_completion_pct,discount_min_completion_days,discount_max_completion_days,discount_completed_offers,discount_avg_completion_days,discount_avg_net_reward,bogo_total_offers,bogo_completion_pct,bogo_completed_offersbogo_min_completion_days,bogo_max_completion_days,bogo_avg_completion_days,bogo_avg_net_reward,informational_promotions,age,income,total_transactions,min_transaction_day,max_transaction_day,avg_transaction,total_transaction_amount,median_days_between_purchases,avg_days_between_purchases,gender_F,gender_M,gender_O,gender_Unknown
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,15.0,0.0,0,70,64000.0,13.0,6.0,666.0,17.70846153846154,230.21,18.0,51.23076923076923,0,1,0,0
131,1.0,1.0,18.0,18.0,1.0,18.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,77,94000.0,9.0,318.0,648.0,24.85555555555556,223.7,12.0,37.333333333333336,0,1,0,0
132,2.0,1.0,0.0,6.0,2.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,57,65000.0,14.0,174.0,606.0,17.66142857142857,247.26,18.0,31.285714285714285,0,1,0,0
133,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46,73000.0,5.0,84.0,714.0,17.256,86.28,90.0,127.2,1,0,0,0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,64,43000.0,10.0,192.0,714.0,2.317,23.17,45.0,52.8,0,1,0,0
135,3.0,0.0,0.0,0.0,0.0,0.0,-6.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,9.0,78.0,558.0,1.6444444444444446,14.8,30.0,54.0,0,0,0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,12.0,12.0,0.0,1,42,50000.0,4.0,588.0,708.0,14.7725,59.09,27.0,31.5,1,0,0,0
137,2.0,1.0,0.0,6.0,2.0,3.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46,62000.0,23.0,30.0,714.0,16.17,371.91,24.0,30.0,1,0,0,0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,28,65000.0,8.0,120.0,666.0,4.25125,34.01,60.0,69.0,1,0,0,0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,61,59000.0,10.0,42.0,660.0,2.157,21.57,48.0,62.4,0,1,0,0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38,66000.0,18.0,60.0,714.0,2.782777777777778,50.09,21.0,36.66666666666666,0,1,0,0
141,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,1,21,53000.0,7.0,36.0,678.0,4.0,28.0,84.0,92.57142857142856,0,1,0,0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,0,54,70000.0,11.0,18.0,630.0,17.58,193.38,66.0,56.18181818181818,0,1,0,0
143,2.0,0.5,6.0,6.0,1.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,70,65000.0,16.0,42.0,714.0,2.965625,47.45,15.0,42.375,0,1,0,0
144,2.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,2,81,79000.0,4.0,36.0,450.0,22.3425,89.37,63.0,105.0,1,0,0,0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,77,53000.0,10.0,24.0,618.0,2.265,22.65,48.0,60.0,0,1,0,0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74,36000.0,14.0,90.0,594.0,1.9928571428571429,27.9,24.0,36.42857142857143,0,1,0,0
147,3.0,0.0,0.0,0.0,0.0,0.0,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,2,49,58000.0,1.0,282.0,282.0,10.36,10.36,6.0,6.0,1,0,0,0
148,5.0,0.0,0.0,0.0,0.0,0.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,45,43000.0,6.0,84.0,600.0,2.8633333333333333,17.18,12.0,87.0,0,1,0,0
149,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,49,74000.0,1.0,366.0,366.0,26.38,26.38,6.0,6.0,1,0,0,0
150,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,3.0,222.0,474.0,3.1133333333333333,9.34,30.0,86.0,0,0,0,1
151,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,35,64000.0,6.0,186.0,606.0,2.4766666666666666,14.86,57.0,71.0,0,1,0,0
152,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,1,62,40000.0,5.0,90.0,648.0,9.858,49.29,96.0,112.8,1,0,0,0
153,2.0,1.0,0.0,6.0,2.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43,56000.0,12.0,30.0,684.0,17.040833333333335,204.49,39.0,55.0,0,0,1,0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,50,73000.0,11.0,108.0,528.0,2.231818181818182,24.55,24.0,38.72727272727273,0,1,0,0
155,2.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,64,75000.0,5.0,78.0,696.0,3.79,18.95,150.0,124.8,0,1,0,0
156,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,2,79,88000.0,3.0,36.0,384.0,24.133333333333336,72.4,66.0,118.0,1,0,0,0
157,3.0,1.0,12.0,12.0,3.0,12.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84,108000.0,14.0,24.0,630.0,26.572857142857146,372.02,33.0,43.71428571428572,1,0,0,0
158,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,10.0,30.0,714.0,3.41,34.1,54.0,69.0,0,0,0,1
159,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.5,0.0,0.0,0.0,0.0,1,71,93000.0,3.0,0.0,180.0,23.25666666666667,69.77000000000001,84.0,62.0,0,1,0,0
160,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,5.0,282.0,702.0,4.46,22.3,60.0,85.2,0,0,0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,0,54,70000.0,6.0,144.0,624.0,19.12833333333333,114.77,72.0,81.0,0,1,0,0
162,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,1.0,0.0,18.0,18.0,0.0,0,59,99000.0,2.0,186.0,618.0,26.845,53.69,219.0,219.0,1,0,0,0
163,1.0,1.0,0.0,0.0,1.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26,61000.0,8.0,408.0,702.0,15.8025,126.42,30.0,37.5,0,1,0,0
164,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,13.0,168.0,690.0,2.2484615384615383,29.23,30.0,40.61538461538461,0,0,0,1
165,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0,65,46000.0,13.0,78.0,660.0,3.07,39.91,24.0,45.23076923076923,0,1,0,0
166,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,53,34000.0,16.0,18.0,690.0,2.988125,47.81,24.0,42.375,0,1,0,0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32,34000.0,11.0,90.0,678.0,36.378181818181815,400.16,30.0,54.0,1,0,0,0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,1,87,94000.0,4.0,72.0,588.0,22.9525,91.81,147.0,130.5,1,0,0,0
169,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0,20,30000.0,10.0,0.0,420.0,2.989,29.89,12.0,42.6,1,0,0,0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,109000.0,3.0,102.0,534.0,26.313333333333333,78.94,150.0,146.0,1,0,0,0
171,2.0,1.0,0.0,18.0,2.0,9.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0,58,79000.0,13.0,84.0,612.0,20.13153846153846,261.71,30.0,41.07692307692308,0,1,0,0
172,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,28,45000.0,4.0,126.0,660.0,5.4825,21.93,126.0,135.0,0,1,0,0
173,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,2.0,612.0,696.0,2.215,4.43,45.0,45.0,0,0,0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,7.0,54.0,624.0,2.79,19.53,42.0,82.28571428571429,0,0,0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,73,30000.0,1.0,648.0,648.0,0.61,0.61,6.0,6.0,0,1,0,0
176,1.0,1.0,12.0,12.0,1.0,12.0,-8.0,3.0,1.0,0.0,6.0,6.0,0.0,0,37,60000.0,12.0,6.0,708.0,15.151666666666666,181.82,45.0,59.0,0,1,0,0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,24,73000.0,15.0,12.0,660.0,4.398,65.97,30.0,43.6,0,1,0,0
178,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.5,0.0,18.0,18.0,0.0,1,44,74000.0,14.0,144.0,684.0,3.49,48.86,18.0,39.0,0,1,0,0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,51,98000.0,8.0,180.0,630.0,25.78125,206.25,24.0,57.0,0,1,0,0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,2,55,61000.0,11.0,12.0,558.0,13.533636363636363,148.87,18.0,50.18181818181818,0,1,0,0
181,2.0,0.5,18.0,18.0,1.0,18.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39,74000.0,11.0,18.0,660.0,3.8618181818181823,42.48,78.0,58.90909090909091,1,0,0,0
182,2.0,1.0,6.0,12.0,2.0,9.0,-6.0,2.0,0.5,0.0,18.0,18.0,0.0,1,79,57000.0,12.0,102.0,666.0,15.7475,188.97,30.0,47.5,1,0,0,0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,84,96000.0,10.0,240.0,684.0,26.209,262.09,24.0,45.0,1,0,0,0
184,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,1.0,1.0,0.0,18.0,18.0,0.0,0,59,97000.0,6.0,174.0,714.0,30.38166666666667,182.29,69.0,91.0,1,0,0,0
185,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,7.0,246.0,666.0,2.7485714285714287,19.24,30.0,60.85714285714285,0,0,0,1
186,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,1,67,46000.0,5.0,60.0,690.0,3.528,17.64,150.0,127.2,0,1,0,0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,4.0,72.0,564.0,3.955,15.82,138.0,124.5,0,0,0,1
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1,45,84000.0,8.0,30.0,696.0,20.55875,164.47,75.0,84.0,0,1,0,0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,51,114000.0,6.0,264.0,696.0,21.218333333333334,127.31,18.0,73.0,0,1,0,0
190,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,69000.0,16.0,24.0,714.0,4.13,66.08,30.0,43.5,0,1,0,0
191,1.0,1.0,0.0,0.0,1.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,40,63000.0,18.0,168.0,714.0,17.67833333333333,318.21,12.0,30.666666666666668,1,0,0,0
192,4.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,1,41,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
193,1.0,1.0,18.0,18.0,1.0,18.0,-8.0,1.0,1.0,0.0,0.0,0.0,0.0,2,79,71000.0,12.0,60.0,630.0,17.3025,207.63,27.0,48.0,0,1,0,0
194,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,11.0,174.0,678.0,13.567272727272728,149.24,18.0,46.36363636363637,0,0,0,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,15.0,0.0,0,21,74000.0,12.0,84.0,642.0,20.335,244.02,36.0,47.0,1,0,0,0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,11.0,36.0,696.0,1.7018181818181817,18.72,30.0,60.54545454545455,0,0,0,1
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,30,41000.0,9.0,264.0,672.0,2.9122222222222223,26.21,18.0,46.0,1,0,0,0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,82,89000.0,2.0,480.0,582.0,26.87,53.74,54.0,54.0,0,1,0,0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,82,78000.0,5.0,150.0,582.0,22.448,112.24,60.0,87.6,0,1,0,0
200,1.0,1.0,6.0,6.0,1.0,6.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,62,108000.0,3.0,6.0,438.0,30.14333333333333,90.43,162.0,146.0,1,0,0,0
201,1.0,1.0,12.0,12.0,1.0,12.0,-8.0,1.0,1.0,0.0,12.0,12.0,0.0,2,66,108000.0,3.0,30.0,588.0,29.993333333333336,89.98,240.0,188.0,0,1,0,0
202,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,2,32,59000.0,7.0,84.0,582.0,2.95,20.65,18.0,72.0,0,1,0,0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52,56000.0,17.0,126.0,714.0,14.42470588235294,245.22,18.0,34.94117647058823,0,1,0,0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,70,31000.0,13.0,84.0,618.0,3.034615384615385,39.45,30.0,41.53846153846154,1,0,0,0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,41,68000.0,2.0,198.0,552.0,11.065,22.13,180.0,180.0,0,1,0,0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60,74000.0,8.0,138.0,642.0,17.44125,139.53,36.0,63.75,0,1,0,0
207,3.0,0.3333333333333333,12.0,12.0,1.0,12.0,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,23,48000.0,5.0,228.0,588.0,4.514,22.57,72.0,73.2,0,1,0,0
208,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,57,76000.0,1.0,348.0,348.0,11.37,11.37,6.0,6.0,1,0,0,0
209,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,8.0,204.0,648.0,2.13375,17.07,39.0,56.25,0,0,0,1
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1,77,88000.0,6.0,96.0,714.0,18.18166666666667,109.09,63.0,104.0,1,0,0,0
211,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,1,71,59000.0,3.0,480.0,570.0,1.8166666666666664,5.449999999999999,12.0,32.0,0,1,0,0
212,1.0,1.0,12.0,12.0,1.0,12.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,73000.0,4.0,84.0,456.0,17.955,71.82,114.0,94.5,0,1,0,0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,18.0,0.0,1,81,115000.0,8.0,120.0,714.0,25.16125,201.29,90.0,75.0,0,1,0,0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37,89000.0,12.0,24.0,702.0,21.829166666666666,261.95,51.0,57.0,1,0,0,0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,12.0,12.0,0.0,2,35,48000.0,8.0,174.0,648.0,12.37375,98.99,63.0,60.0,0,1,0,0
216,3.0,0.0,0.0,0.0,0.0,0.0,-5.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,5.0,300.0,618.0,1.268,6.34,48.0,64.8,0,0,0,1
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,83000.0,5.0,228.0,654.0,19.526,97.63,96.0,86.4,0,1,0,0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,40,56000.0,7.0,30.0,600.0,2.718571428571429,19.03,54.0,82.28571428571429,0,1,0,0
219,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,71,78000.0,1.0,456.0,456.0,24.85,24.85,6.0,6.0,0,1,0,0
220,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,62,43000.0,6.0,306.0,660.0,2.4683333333333333,14.81,36.0,60.0,0,1,0,0
221,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,30,66000.0,3.0,84.0,360.0,1.1566666666666667,3.47,30.0,94.0,0,1,0,0
222,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,11.0,30.0,636.0,2.1245454545454545,23.37,30.0,55.63636363636363,0,0,0,1
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50,65000.0,13.0,66.0,684.0,3.1823076923076923,41.37,36.0,48.0,0,1,0,0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60,77000.0,7.0,264.0,624.0,19.415714285714284,135.91,42.0,52.285714285714285,1,0,0,0
225,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,2.0,300.0,552.0,1.19,2.38,129.0,129.0,0,0,0,1
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66,36000.0,10.0,0.0,630.0,9.187,91.87,69.0,63.6,0,1,0,0
227,1.0,1.0,0.0,0.0,1.0,0.0,-8.0,1.0,1.0,0.0,0.0,0.0,0.0,0,61,61000.0,17.0,30.0,702.0,14.81,251.77,30.0,39.88235294117647,1,0,0,0
228,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55,58000.0,11.0,216.0,708.0,3.496363636363637,38.46,36.0,45.27272727272727,0,1,0,0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,12.0,12.0,0.0,0,57,60000.0,3.0,180.0,576.0,17.273333333333333,51.82,36.0,134.0,0,1,0,0
230,3.0,0.0,0.0,0.0,0.0,0.0,-7.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0,61,62000.0,4.0,246.0,564.0,4.71,18.84,42.0,81.0,0,1,0,0
231,3.0,0.0,0.0,0.0,0.0,0.0,-12.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1,82,32000.0,7.0,168.0,696.0,1.61,11.27,54.0,76.28571428571429,0,1,0,0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,36,62000.0,6.0,24.0,678.0,4.3566666666666665,26.14,99.0,110.0,1,0,0,0
233,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,3.0,216.0,612.0,2.043333333333333,6.130000000000001,126.0,134.0,0,0,0,1
234,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,4.0,96.0,546.0,1.4975,5.99,108.0,114.0,0,0,0,1
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,79000.0,5.0,42.0,630.0,23.528,117.64,138.0,118.8,0,1,0,0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,11.0,210.0,618.0,2.7363636363636363,30.1,24.0,37.63636363636363,0,0,0,1
237,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,69,94000.0,6.0,108.0,702.0,25.891666666666666,155.35,63.0,100.0,1,0,0,0
238,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,0,52,51000.0,2.0,294.0,480.0,1.06,2.12,96.0,96.0,1,0,0,0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,80,85000.0,7.0,84.0,618.0,23.04714285714286,161.33,72.0,77.14285714285714,1,0,0,0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,81,63000.0,4.0,204.0,672.0,3.47,13.88,120.0,118.5,0,1,0,0
241,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,2,56,52000.0,12.0,0.0,714.0,3.269166666666667,39.23,39.0,60.0,0,1,0,0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,46,31000.0,20.0,84.0,642.0,7.352500000000001,147.05,15.0,28.2,0,1,0,0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,89000.0,4.0,156.0,696.0,21.775,87.1,63.0,136.5,1,0,0,0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,118,65404.9915682968,3.0,222.0,600.0,3.8533333333333335,11.56,96.0,128.0,0,0,0,1
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,89,36000.0,22.0,36.0,714.0,2.192727272727273,48.24,27.0,31.09090909090909,0,1,0,0
246,2.0,1.0,6.0,18.0,2.0,12.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,81,79000.0,9.0,354.0,696.0,19.294444444444444,173.65,36.0,38.66666666666666,0,1,0,0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,53,64000.0,12.0,102.0,636.0,4.069166666666667,48.83,30.0,45.0,0,1,0,0
248,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,77000.0,14.0,30.0,708.0,20.53142857142857,287.44,33.0,48.85714285714285,0,1,0,0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,0,32,69000.0,13.0,18.0,696.0,16.08153846153846,209.06,18.0,52.61538461538461,1,0,0,0
250,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,80,47000.0,7.0,30.0,444.0,3.741428571428572,26.19,42.0,60.0,1,0,0,0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,90000.0,8.0,246.0,672.0,24.26125,194.09,30.0,54.0,0,1,0,0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,2,65,71000.0,14.0,144.0,642.0,21.65857142857143,303.22,24.0,36.0,0,1,0,0
253,3.0,0.0,0.0,0.0,0.0,0.0,-12.666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0,22,64000.0,4.0,168.0,600.0,5.13,20.52,99.0,109.5,0,1,0,0
254,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,2.0,0.0,0.0,0.0,0.0,0.0,0,33,47000.0,7.0,12.0,660.0,1.82,12.74,84.0,93.42857142857144,0,1,0,0
255,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,42,53000.0,4.0,6.0,696.0,14.4525,57.81,102.0,174.0,0,1,0,0
256,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,1,58,47000.0,9.0,6.0,684.0,4.115555555555556,37.04,54.0,76.0,1,0,0,0
257,1.0,1.0,12.0,12.0,1.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,88000.0,7.0,192.0,690.0,20.617142857142856,144.32,36.0,72.0,0,1,0,0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,32,39000.0,4.0,48.0,396.0,24.905,99.62,48.0,88.5,0,1,0,0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75,81000.0,3.0,474.0,678.0,21.4,64.2,96.0,70.0,0,1,0,0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,63,112000.0,3.0,138.0,696.0,28.12333333333333,84.37,240.0,188.0,1,0,0,0
261,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,44000.0,7.0,36.0,690.0,3.9614285714285713,27.73,114.0,94.28571428571428,0,1,0,0
